4;2;20;1
260;6;24;4
516;10;37;8
772;26;69;13
4;1;2;1
260;5;24;4
516;10;76;6
772;13;72;9
4;1;1;1
260;6;23;3
516;13;51;7
772;14;70;9
4;1;1;1
260;4;15;3
516;8;35;6
772;22;58;12
4;1;2;1
260;9;28;5
516;113;2562;6
772;16;55;11
4;4;57;1
260;5;24;3
516;10;69;6
772;14;78;10
4;1;2;1
260;7;26;3
516;108;2385;7
772;15;45;11
4;1;11;1
260;5;17;4
516;9;69;6
772;15;58;11
4;8;177;1
260;5;23;4
516;10;49;7
772;19;46;13
4;1;2;1
260;6;16;4
516;11;41;7
772;17;46;12
